time,Channel_H_dn,Channel_H_up,Channel_Q_dn,Channel_Q_up
2013-01-01 13:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 13:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 13:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 14:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 14:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 14:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 14:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 15:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 15:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 15:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 15:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 16:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 16:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 16:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 16:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 17:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 17:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 17:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 17:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 18:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 18:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 18:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 18:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 19:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 19:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 19:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 19:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 20:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 20:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 20:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 20:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-01 21:00:00,-0.000000,0.008678,143.871850,150.000000
2013-01-01 21:15:00,-0.000000,0.003655,153.856317,150.000000
2013-01-01 21:30:00,-0.000000,0.002414,151.272727,150.000000
2013-01-01 21:45:00,-0.000000,0.002503,149.912308,150.000000
2013-01-01 22:00:00,-0.000000,0.002618,149.878123,150.000000
2013-01-01 22:15:00,-0.000000,0.002633,149.984309,150.000000
2013-01-01 22:30:00,-0.000000,0.002626,150.007061,150.000000
2013-01-01 22:45:00,-0.000000,0.002624,150.002621,150.000000
2013-01-01 23:00:00,-0.000000,0.002624,149.999915,150.000000
2013-01-01 23:15:00,-0.000000,0.002624,149.999769,150.000000
2013-01-01 23:30:00,-0.000000,0.002624,149.999963,150.000000
2013-01-01 23:45:00,-0.000000,0.002624,150.000012,150.000000
2013-01-02 00:00:00,-0.000000,0.002624,150.000005,150.000000
2013-01-02 00:15:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 00:30:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 00:45:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 01:00:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 01:15:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 01:30:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 01:45:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 02:00:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 02:15:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 02:30:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 02:45:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 03:00:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 03:15:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 03:30:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 03:45:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 04:00:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 04:15:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 04:30:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 04:45:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 05:00:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 05:15:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 05:30:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 05:45:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 06:00:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 06:15:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 06:30:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 06:45:00,-0.000000,0.002624,150.000000,150.000000
2013-01-02 07:00:00,-0.000000,-0.004945,106.177900,100.000000
2013-01-02 07:15:00,-0.000000,0.000163,96.069459,100.000000
2013-01-02 07:30:00,-0.000000,0.001396,98.732301,100.000000
2013-01-02 07:45:00,-0.000000,0.001289,100.106307,100.000000
2013-01-02 08:00:00,-0.000000,0.001171,100.125167,100.000000
2013-01-02 08:15:00,-0.000000,0.001157,100.013881,100.000000
2013-01-02 08:30:00,-0.000000,0.001165,99.992146,100.000000
2013-01-02 08:45:00,-0.000000,0.001167,99.997420,100.000000
2013-01-02 09:00:00,-0.000000,0.001167,100.000181,100.000000
2013-01-02 09:15:00,-0.000000,0.001167,100.000247,100.000000
2013-01-02 09:30:00,-0.000000,0.001167,100.000030,100.000000
2013-01-02 09:45:00,-0.000000,0.001167,99.999985,100.000000
2013-01-02 10:00:00,-0.000000,0.001167,99.999995,100.000000
2013-01-02 10:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 10:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 10:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 11:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 11:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 11:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 11:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 12:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 12:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 12:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 12:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 13:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 13:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 13:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 13:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 14:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 14:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 14:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 14:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 15:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 15:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 15:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 15:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 16:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 16:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 16:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 16:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 17:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 17:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 17:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 17:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 18:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 18:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 18:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 18:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 19:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 19:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 19:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 19:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 20:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 20:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 20:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 20:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 21:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 21:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 21:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 21:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 22:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 22:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 22:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 22:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 23:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 23:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 23:30:00,-0.000000,0.001167,100.000000,100.000000
2013-01-02 23:45:00,-0.000000,0.001167,100.000000,100.000000
2013-01-03 00:00:00,-0.000000,0.001167,100.000000,100.000000
2013-01-03 00:15:00,-0.000000,0.001167,100.000000,100.000000
2013-01-03 00:30:00,-0.000000,0.001167,100.000000,100.000000
