time,Channel_H_dn,Channel_H_up,Channel_Q_dn,Channel_Q_up
2013-01-01 15:15:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 15:30:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 15:45:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 16:00:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 16:15:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 16:30:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 16:45:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 17:00:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 17:15:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 17:30:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 17:45:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 18:00:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 18:15:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 18:30:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 18:45:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 19:00:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 19:15:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 19:30:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 19:45:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 20:00:00,-0.000000,0.000311,19.999999,20.000000
2013-01-01 20:15:00,-0.000000,0.000311,19.999999,20.000000
2013-01-01 20:30:00,-0.000000,0.000311,19.999999,20.000000
2013-01-01 20:45:00,-0.000000,0.000311,20.000000,20.000000
2013-01-01 21:00:00,-0.000000,0.003171,20.803610,30.000000
2013-01-01 21:15:00,-0.000000,0.003244,23.300720,30.000000
2013-01-01 21:30:00,-0.000000,0.003090,27.178375,30.000000
2013-01-01 21:45:00,-0.000000,0.002768,31.131037,30.000000
2013-01-01 22:00:00,-0.000000,0.002234,33.979727,30.000000
2013-01-01 22:15:00,-0.000000,0.001552,35.279490,30.000000
2013-01-01 22:30:00,-0.000000,0.000851,35.192004,30.000000
2013-01-01 22:45:00,-0.000000,0.000268,34.138236,30.000000
2013-01-01 23:00:00,-0.000000,-0.000106,32.573764,30.000000
2013-01-01 23:15:00,-0.000000,-0.000241,30.903587,30.000000
2013-01-01 23:30:00,-0.000000,-0.000165,29.450249,30.000000
2013-01-01 23:45:00,-0.000000,0.000058,28.429507,30.000000
2013-01-02 00:00:00,-0.000000,0.000351,27.934684,30.000000
2013-01-02 00:15:00,-0.000000,0.000643,27.941615,30.000000
2013-01-02 00:30:00,-0.000000,0.000879,28.336141,30.000000
2013-01-02 00:45:00,-0.000000,0.001027,28.955368,30.000000
2013-01-02 01:00:00,-0.000000,0.001080,29.630368,30.000000
2013-01-02 01:15:00,-0.000000,0.001049,30.220389,30.000000
2013-01-02 01:30:00,-0.000000,0.000959,30.633384,30.000000
2013-01-02 01:45:00,-0.000000,0.000841,30.832147,30.000000
2013-01-02 02:00:00,-0.000000,0.000724,30.828512,30.000000
2013-01-02 02:15:00,-0.000000,0.000629,30.669684,30.000000
2013-01-02 02:30:00,-0.000000,0.000569,30.421171,30.000000
2013-01-02 02:45:00,-0.000000,0.000548,30.150294,30.000000
2013-01-02 03:00:00,-0.000000,0.000560,29.913159,30.000000
2013-01-02 03:15:00,-0.000000,0.000596,29.746699,30.000000
2013-01-02 03:30:00,-0.000000,0.000643,29.666108,30.000000
2013-01-02 03:45:00,-0.000000,0.000690,29.666929,30.000000
2013-01-02 04:00:00,-0.000000,0.000729,29.730372,30.000000
2013-01-02 04:15:00,-0.000000,0.000753,29.830129,30.000000
2013-01-02 04:30:00,-0.000000,0.000761,29.939063,30.000000
2013-01-02 04:45:00,-0.000000,0.000757,30.034522,30.000000
2013-01-02 05:00:00,-0.000000,0.000742,30.101594,30.000000
2013-01-02 05:15:00,-0.000000,0.000723,30.134142,30.000000
2013-01-02 05:30:00,-0.000000,0.000704,30.133944,30.000000
2013-01-02 05:45:00,-0.000000,0.000689,30.108546,30.000000
2013-01-02 06:00:00,-0.000000,0.000679,30.068510,30.000000
2013-01-02 06:15:00,-0.000000,0.000676,30.024736,30.000000
2013-01-02 06:30:00,-0.000000,0.000678,29.986329,30.000000
2013-01-02 06:45:00,-0.000000,0.000683,29.959300,30.000000
2013-01-02 07:00:00,-0.000000,0.000691,29.946135,30.000000
2013-01-02 07:15:00,-0.000000,0.000699,29.946142,30.000000
2013-01-02 07:30:00,-0.000000,0.000705,29.956300,30.000000
2013-01-02 07:45:00,-0.000000,0.000709,29.972369,30.000000
2013-01-02 08:00:00,-0.000000,0.000710,29.989965,30.000000
2013-01-02 08:15:00,-0.000000,0.000709,30.005420,30.000000
2013-01-02 08:30:00,-0.000000,0.000707,30.016312,30.000000
2013-01-02 08:45:00,-0.000000,0.000704,30.021633,30.000000
2013-01-02 09:00:00,-0.000000,0.000701,30.021657,30.000000
2013-01-02 09:15:00,-0.000000,0.000698,30.017592,30.000000
2013-01-02 09:30:00,-0.000000,0.000697,30.011143,30.000000
2013-01-02 09:45:00,-0.000000,0.000696,30.004071,30.000000
2013-01-02 10:00:00,-0.000000,0.000697,29.997852,30.000000
2013-01-02 10:15:00,-0.000000,0.000697,29.993463,30.000000
2013-01-02 10:30:00,-0.000000,0.000699,29.991312,30.000000
2013-01-02 10:45:00,-0.000000,0.000700,29.991291,30.000000
2013-01-02 11:00:00,-0.000000,0.000701,29.992917,30.000000
2013-01-02 11:15:00,-0.000000,0.000702,29.995506,30.000000
2013-01-02 11:30:00,-0.000000,0.000702,29.998348,30.000000
2013-01-02 11:45:00,-0.000000,0.000702,30.000850,30.000000
2013-01-02 12:00:00,-0.000000,0.000701,30.002619,30.000000
2013-01-02 12:15:00,-0.000000,0.000701,30.003489,30.000000
2013-01-02 12:30:00,-0.000000,0.000700,30.003501,30.000000
2013-01-02 12:45:00,-0.000000,0.000700,30.002851,30.000000
2013-01-02 13:00:00,-0.000000,0.000700,30.001812,30.000000
2013-01-02 13:15:00,-0.000000,0.000700,30.000670,30.000000
2013-01-02 13:30:00,-0.000000,0.000700,29.999663,30.000000
2013-01-02 13:45:00,-0.000000,0.000700,29.998950,30.000000
2013-01-02 14:00:00,-0.000000,0.000700,29.998599,30.000000
2013-01-02 14:15:00,-0.000000,0.000700,29.998592,30.000000
2013-01-02 14:30:00,-0.000000,0.000700,29.998852,30.000000
2013-01-02 14:45:00,-0.000000,0.000700,29.999269,30.000000
2013-01-02 15:00:00,-0.000000,0.000700,29.999728,30.000000
2013-01-02 15:15:00,-0.000000,0.000700,30.000133,30.000000
2013-01-02 15:30:00,-0.000000,0.000700,30.000420,30.000000
2013-01-02 15:45:00,-0.000000,0.000700,30.000562,30.000000
2013-01-02 16:00:00,-0.000000,0.000700,30.000566,30.000000
2013-01-02 16:15:00,-0.000000,0.000700,30.000462,30.000000
2013-01-02 16:30:00,-0.000000,0.000700,30.000294,30.000000
2013-01-02 16:45:00,-0.000000,0.000700,30.000110,30.000000
2013-01-02 17:00:00,-0.000000,0.000700,29.999947,30.000000
2013-01-02 17:15:00,-0.000000,0.000700,29.999831,30.000000
2013-01-02 17:30:00,-0.000000,0.000700,29.999774,30.000000
2013-01-02 17:45:00,-0.000000,0.000700,29.999772,30.000000
2013-01-02 18:00:00,-0.000000,0.000700,29.999814,30.000000
2013-01-02 18:15:00,-0.000000,0.000700,29.999881,30.000000
2013-01-02 18:30:00,-0.000000,0.000700,29.999955,30.000000
2013-01-02 18:45:00,-0.000000,0.000700,30.000021,30.000000
2013-01-02 19:00:00,-0.000000,0.000700,30.000067,30.000000
2013-01-02 19:15:00,-0.000000,0.000700,30.000091,30.000000
2013-01-02 19:30:00,-0.000000,0.000700,30.000091,30.000000
2013-01-02 19:45:00,-0.000000,0.000700,30.000075,30.000000
2013-01-02 20:00:00,-0.000000,0.000700,30.000048,30.000000
2013-01-02 20:15:00,-0.000000,0.000700,30.000018,30.000000
2013-01-02 20:30:00,-0.000000,0.000700,29.999991,30.000000
2013-01-02 20:45:00,-0.000000,0.000700,29.999972,30.000000
2013-01-02 21:00:00,-0.000000,0.000700,29.999963,30.000000
2013-01-02 21:15:00,-0.000000,0.000700,29.999962,30.000000
2013-01-02 21:30:00,-0.000000,0.000700,29.999969,30.000000
2013-01-02 21:45:00,-0.000000,0.000700,29.999980,30.000000
2013-01-02 22:00:00,-0.000000,0.000700,29.999993,30.000000
2013-01-02 22:15:00,-0.000000,0.000700,30.000004,30.000000
2013-01-02 22:30:00,-0.000000,0.000700,30.000012,30.000000
2013-01-02 22:45:00,-0.000000,0.000700,30.000016,30.000000
2013-01-02 23:00:00,-0.000000,0.000700,30.000016,30.000000
2013-01-02 23:15:00,-0.000000,0.000700,30.000013,30.000000
2013-01-02 23:30:00,-0.000000,0.000700,30.000008,30.000000
2013-01-02 23:45:00,-0.000000,0.000700,30.000002,30.000000
2013-01-03 00:00:00,-0.000000,0.000700,29.999996,30.000000
2013-01-03 00:15:00,-0.000000,0.000700,29.999992,30.000000
2013-01-03 00:30:00,-0.000000,0.000700,29.999990,30.000000
